pair_idx,layer,control_text,treatment_text,original_control_resp,original_treatment_resp,patched_resp_full,patched_resp_parsed,flipped_to_control,A_to_B,B_to_A,response_changed
8,26,"Choose between:
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
What is your choice?
Answer:","Choose between:
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
What is your choice?
Answer:",B,A,Option A,A,False,False,False,False
8,27,"Choose between:
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
What is your choice?
Answer:","Choose between:
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
What is your choice?
Answer:",B,A,Option A,A,False,False,False,False
8,28,"Choose between:
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
What is your choice?
Answer:","Choose between:
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
What is your choice?
Answer:",B,A,Option A,A,False,False,False,False
8,29,"Choose between:
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
What is your choice?
Answer:","Choose between:
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
What is your choice?
Answer:",B,A,Option A,A,False,False,False,False
8,30,"Choose between:
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
What is your choice?
Answer:","Choose between:
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
What is your choice?
Answer:",B,A,Option A,A,False,False,False,False
8,31,"Choose between:
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
What is your choice?
Answer:","Choose between:
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
What is your choice?
Answer:",B,A,Option A,A,False,False,False,False
11,0,"Choose between:
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
What is your choice?
Answer:","Choose between:
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
What is your choice?
Answer:",A,B,Option B,B,False,False,False,False
11,1,"Choose between:
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
What is your choice?
Answer:","Choose between:
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
What is your choice?
Answer:",A,B,Option B,B,False,False,False,False
11,2,"Choose between:
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
What is your choice?
Answer:","Choose between:
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
What is your choice?
Answer:",A,B,Option B,B,False,False,False,False
11,3,"Choose between:
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
What is your choice?
Answer:","Choose between:
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
What is your choice?
Answer:",A,B,Option B,B,False,False,False,False
11,4,"Choose between:
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
What is your choice?
Answer:","Choose between:
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
What is your choice?
Answer:",A,B,Option B,B,False,False,False,False
11,5,"Choose between:
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
What is your choice?
Answer:","Choose between:
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
What is your choice?
Answer:",A,B,Option B,B,False,False,False,False
11,6,"Choose between:
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
What is your choice?
Answer:","Choose between:
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
What is your choice?
Answer:",A,B,Option B,B,False,False,False,False
11,7,"Choose between:
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
What is your choice?
Answer:","Choose between:
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
What is your choice?
Answer:",A,B,Option B,B,False,False,False,False
11,8,"Choose between:
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
What is your choice?
Answer:","Choose between:
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
What is your choice?
Answer:",A,B,Option B,B,False,False,False,False
11,9,"Choose between:
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
What is your choice?
Answer:","Choose between:
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
What is your choice?
Answer:",A,B,Option B,B,False,False,False,False
11,10,"Choose between:
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
What is your choice?
Answer:","Choose between:
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
What is your choice?
Answer:",A,B,Option B,B,False,False,False,False
11,11,"Choose between:
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
What is your choice?
Answer:","Choose between:
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
What is your choice?
Answer:",A,B,Option B,B,False,False,False,False
11,12,"Choose between:
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
What is your choice?
Answer:","Choose between:
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
What is your choice?
Answer:",A,B,Option B,B,False,False,False,False
11,13,"Choose between:
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
What is your choice?
Answer:","Choose between:
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
What is your choice?
Answer:",A,B,B,B,False,False,False,False
11,14,"Choose between:
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
What is your choice?
Answer:","Choose between:
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
What is your choice?
Answer:",A,B,A,A,True,False,True,True
11,15,"Choose between:
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
What is your choice?
Answer:","Choose between:
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
What is your choice?
Answer:",A,B,A,A,True,False,True,True
11,16,"Choose between:
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
What is your choice?
Answer:","Choose between:
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
What is your choice?
Answer:",A,B,A,A,True,False,True,True
11,17,"Choose between:
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
What is your choice?
Answer:","Choose between:
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
What is your choice?
Answer:",A,B,A,A,True,False,True,True
11,18,"Choose between:
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
What is your choice?
Answer:","Choose between:
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
What is your choice?
Answer:",A,B,A,A,True,False,True,True
11,19,"Choose between:
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
What is your choice?
Answer:","Choose between:
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
What is your choice?
Answer:",A,B,A,A,True,False,True,True
11,20,"Choose between:
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
What is your choice?
Answer:","Choose between:
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
What is your choice?
Answer:",A,B,A,A,True,False,True,True
11,21,"Choose between:
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
What is your choice?
Answer:","Choose between:
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
What is your choice?
Answer:",A,B,A,A,True,False,True,True
11,22,"Choose between:
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
What is your choice?
Answer:","Choose between:
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
What is your choice?
Answer:",A,B,A,A,True,False,True,True
11,23,"Choose between:
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
What is your choice?
Answer:","Choose between:
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
What is your choice?
Answer:",A,B,A,A,True,False,True,True
11,24,"Choose between:
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
What is your choice?
Answer:","Choose between:
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
What is your choice?
Answer:",A,B,A,A,True,False,True,True
11,25,"Choose between:
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
What is your choice?
Answer:","Choose between:
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
What is your choice?
Answer:",A,B,A,A,True,False,True,True
11,26,"Choose between:
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
What is your choice?
Answer:","Choose between:
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
What is your choice?
Answer:",A,B,A,A,True,False,True,True
11,27,"Choose between:
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
What is your choice?
Answer:","Choose between:
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
What is your choice?
Answer:",A,B,A,A,True,False,True,True
11,28,"Choose between:
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
What is your choice?
Answer:","Choose between:
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
What is your choice?
Answer:",A,B,A,A,True,False,True,True
11,29,"Choose between:
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
What is your choice?
Answer:","Choose between:
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
What is your choice?
Answer:",A,B,A,A,True,False,True,True
11,30,"Choose between:
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
What is your choice?
Answer:","Choose between:
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
What is your choice?
Answer:",A,B,A,A,True,False,True,True
11,31,"Choose between:
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
What is your choice?
Answer:","Choose between:
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
What is your choice?
Answer:",A,B,A,A,True,False,True,True
12,0,"Choose between:
Option A - 21% to win $800, 79% to win $0.
Option B - $1000 with a 20% chance, $0 with a 80% chance.
What is your choice?
Answer:","Choose between:
Option A - $800 for sure.
Option B - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
What is your choice?
Answer:",B,A,A,A,False,False,False,False
12,1,"Choose between:
Option A - 21% to win $800, 79% to win $0.
Option B - $1000 with a 20% chance, $0 with a 80% chance.
What is your choice?
Answer:","Choose between:
Option A - $800 for sure.
Option B - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
What is your choice?
Answer:",B,A,A,A,False,False,False,False
12,2,"Choose between:
Option A - 21% to win $800, 79% to win $0.
Option B - $1000 with a 20% chance, $0 with a 80% chance.
What is your choice?
Answer:","Choose between:
Option A - $800 for sure.
Option B - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
What is your choice?
Answer:",B,A,A,A,False,False,False,False
12,3,"Choose between:
Option A - 21% to win $800, 79% to win $0.
Option B - $1000 with a 20% chance, $0 with a 80% chance.
What is your choice?
Answer:","Choose between:
Option A - $800 for sure.
Option B - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
What is your choice?
Answer:",B,A,A,A,False,False,False,False
12,4,"Choose between:
Option A - 21% to win $800, 79% to win $0.
Option B - $1000 with a 20% chance, $0 with a 80% chance.
What is your choice?
Answer:","Choose between:
Option A - $800 for sure.
Option B - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
What is your choice?
Answer:",B,A,A,A,False,False,False,False
12,5,"Choose between:
Option A - 21% to win $800, 79% to win $0.
Option B - $1000 with a 20% chance, $0 with a 80% chance.
What is your choice?
Answer:","Choose between:
Option A - $800 for sure.
Option B - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
What is your choice?
Answer:",B,A,A,A,False,False,False,False
